Date,FY0,FY+1,FY+2,FY+3,FY+4,FY0,FY+1,FY+2,FY+3,FY+4,IQ_PAYOUT_RATIO
45421,1.87807,2.17629,2.3262,2.54604,2.48,17.62829,16.49238,15.55466,15.11934,14.5,46.949
45422,1.87807,2.17629,2.3262,2.54604,2.48,17.62829,16.49238,15.55466,15.11934,14.5,46.949
45423,1.87807,2.17629,2.3262,2.54604,2.48,17.62829,16.49238,15.55466,15.11934,14.5,46.949
45424,1.87807,2.17713,2.32973,2.55032,2.48,17.62829,16.55264,15.57459,15.13901,14.5,46.949
45425,1.87807,2.17713,2.32973,2.55032,2.48,17.62829,16.55264,15.57459,15.13901,14.5,46.949
45426,1.87807,2.17406,2.33091,2.55175,2.48,17.62829,16.54195,15.59626,15.15609,14.5,46.949
45427,1.87807,2.17406,2.33091,2.55175,2.48,17.62829,16.54195,15.59626,15.15609,14.5,46.949
45428,1.87807,2.17406,2.33091,2.55175,2.48,17.62829,16.54195,15.59626,15.15609,14.5,46.949
45429,1.87807,2.17406,2.33091,2.55175,2.48,17.62829,16.54195,15.59626,15.15609,14.5,46.949
45430,1.87807,2.17406,2.34909,2.55175,2.48,17.62829,16.54195,15.59626,15.15609,14.5,46.949
45431,1.87807,2.17406,2.34909,2.55175,2.48,17.62829,16.54195,15.59626,15.15609,14.5,46.949
45432,1.87807,2.17406,2.34909,2.55175,2.48,17.62829,16.54195,15.59626,15.15609,14.5,46.949
45433,1.87807,2.17406,2.34909,2.55175,2.48,17.62829,16.54195,15.59626,15.15609,14.5,46.949
45434,1.87807,2.17406,2.34909,2.55175,2.48,17.62829,16.54195,15.59626,15.15609,14.5,46.949
45435,1.87807,2.17406,2.34909,2.55175,2.48,17.62829,16.54195,15.59626,15.15609,14.5,46.949
45436,1.87807,2.17406,2.34909,2.55175,2.48,17.62829,16.54195,15.59626,15.15609,14.5,46.949
45437,1.87807,2.17406,2.34909,2.55175,2.48,17.62829,16.54195,15.59626,15.15609,14.5,46.949
45438,1.87807,2.17406,2.34909,2.55175,2.48,17.62829,16.54195,15.59626,15.15609,14.5,46.949
45439,1.87807,2.17406,2.34909,2.55175,2.48,17.62829,16.54195,15.59626,15.15609,14.5,46.949
45440,1.87807,2.17406,2.34909,2.55175,2.48,17.62829,16.54195,15.59626,15.15609,14.5,46.949
45441,1.87807,2.20552,2.34909,2.55175,2.48,17.62829,16.59056,15.58648,15.14545,14.5,46.949
45442,1.87807,2.20552,2.34909,2.55175,2.48,17.62829,16.59056,15.58648,15.14545,14.5,46.949
45443,1.87807,2.20552,2.34909,2.55175,2.48,17.62829,16.59056,15.58648,15.14545,14.5,46.949
45444,1.87807,2.20552,2.34909,2.55175,2.48,17.62829,16.59056,15.58648,15.14545,14.5,46.949
45445,1.87807,2.20552,2.34909,2.55175,2.48,17.62829,16.59056,15.58648,15.14545,14.5,46.949
45446,1.87807,2.20552,2.34909,2.55175,2.48,17.62829,16.60931,15.58648,15.14545,14.5,46.949
45447,1.87807,2.20552,2.34909,2.55175,2.48,17.62829,16.60931,15.58648,15.14545,14.5,46.949
45448,1.87807,2.20552,2.34909,2.55175,2.48,17.62829,16.60931,15.58648,15.14545,14.5,46.949
45449,1.87807,2.20552,2.34909,2.55175,2.48,17.62829,16.63431,15.60648,15.15867,14.5,46.949
45450,1.87807,2.20552,2.34909,2.55175,2.48,17.62829,16.63431,15.60648,15.15867,14.5,46.949
45451,1.87807,2.20552,2.34909,2.55175,2.48,17.62829,16.63431,15.60648,15.15867,14.5,46.949
45452,1.87807,2.20552,2.34909,2.55175,2.48,17.62829,16.63431,15.60648,15.15867,14.5,46.949
45453,1.87807,2.20552,2.34909,2.55175,2.48,17.62829,16.63431,15.60648,15.15867,14.5,46.949
45454,1.87807,2.20552,2.34909,2.55175,2.48,17.62829,16.63431,15.60648,15.15867,14.5,46.949
45455,1.87807,2.20552,2.34909,2.55175,2.48,17.62829,16.63431,15.60648,15.15867,14.5,46.949
45456,1.87807,2.20552,2.34909,2.55175,2.48,17.62829,16.63431,15.60648,15.15867,14.5,46.949
45457,1.87807,2.20552,2.34909,2.55175,2.48,17.62829,16.63431,15.60648,15.15867,14.5,46.949
45458,1.87807,2.20552,2.34909,2.55175,2.48,17.62829,16.63431,15.60648,15.15867,14.5,46.949
45459,1.87807,2.20552,2.34909,2.55175,2.48,17.62829,16.63431,15.60648,15.15867,14.5,46.949
45460,1.87807,2.20552,2.34909,2.55175,2.48,17.62829,16.63431,15.60648,15.15867,14.5,46.949
45461,1.87807,2.20552,2.376,2.55175,2.48,17.62829,16.62326,15.54266,15.15867,14.5,46.949
45462,1.87807,2.20552,2.376,2.55175,2.48,17.62829,16.62326,15.54266,15.15867,14.5,46.949
45463,1.87807,2.20552,2.376,2.55175,2.48,17.62829,16.62326,15.54266,15.15867,14.5,46.949
45464,1.87807,2.20552,2.376,2.55175,2.48,17.62829,16.62326,15.54266,15.15867,14.5,46.949
45465,1.87807,2.20552,2.376,2.55175,2.48,17.62829,16.62326,15.54266,15.15867,14.5,46.949
45466,1.87807,2.20552,2.376,2.55175,2.48,17.62829,16.62326,15.54266,15.15867,14.5,46.949
45467,1.87807,2.20552,2.376,2.55175,2.48,17.62829,16.62326,15.54266,15.15867,14.5,46.949
45468,1.87807,2.20552,2.376,2.55175,2.48,17.62829,16.62326,15.54266,15.15867,14.5,46.949
45469,1.87807,2.20642,2.3775,2.55175,2.48,17.62829,16.62993,15.55694,15.17454,14.5,46.949
45470,1.87807,2.20642,2.3775,2.55175,2.48,17.62829,16.62993,15.55694,15.17454,14.5,46.949
45471,1.87807,2.20642,2.3775,2.55175,2.48,17.62829,16.62993,15.55694,15.17454,14.5,46.949
45472,1.87807,2.20642,2.3775,2.55175,2.48,17.62829,16.62673,15.55798,15.18912,14.5,46.949
45473,1.87807,2.20642,2.3775,2.55175,2.48,17.62829,16.62673,15.55798,15.18912,14.5,46.949
45474,1.87807,2.20642,2.3775,2.55175,2.48,17.62829,16.62673,15.55798,15.18912,14.5,46.949
45475,1.87807,2.20642,2.3775,2.55175,2.48,17.62829,16.72199,15.60062,15.22939,14.5,46.949
45476,1.87807,2.20642,2.3775,2.55175,2.48,17.62829,16.72353,15.59898,15.23176,14.5,46.949
45477,1.87807,2.20642,2.3775,2.55175,2.48,17.62829,16.72353,15.59898,15.23176,14.5,46.949
45478,1.87807,2.20642,2.3775,2.55175,2.48,17.62829,16.72353,15.59898,15.23176,14.5,46.949
45479,1.87807,2.20642,2.3775,2.55175,2.48,17.62829,16.72353,15.59898,15.23176,14.5,46.949
45480,1.87807,2.20642,2.3775,2.55175,2.48,17.62829,16.72353,15.59898,15.23176,14.5,46.949
45481,1.87807,2.20642,2.3775,2.55175,2.48,17.62829,16.72353,15.59898,15.23176,14.5,46.949
45482,1.87807,2.20642,2.3775,2.55175,2.48,17.62829,16.73033,15.58484,15.22839,14.5,46.949
45483,1.87807,2.20642,2.3775,2.55175,2.48,17.62829,16.73033,15.58484,15.22839,14.5,46.949
45484,1.87807,2.20642,2.3775,2.55175,2.48,17.62829,16.73033,15.58484,15.22839,14.5,46.949
